24,001	0,8385	-340,5	NAN	
24,101	0,8385	-340	NAN	
24,201	0,8385	-340	NAN	
24,301	0,84	-340,5	NAN	
24,401	0,84	-340,5	NAN	
24,501	0,84	-340,5	NAN	
24,601	0,84	-340,5	NAN	
24,701	0,8385	-340,5	NAN	
24,801	0,8385	-340,5	NAN	
24,901	0,84	-340,5	NAN	
25,001	0,8415	-341	NAN	
25,101	0,8445	-341	NAN	
25,201	0,84	-341	NAN	
25,301	0,84	-341	NAN	
25,401	0,837	-340,5	NAN	
25,501	0,84	-341	NAN	
25,601	0,84	-340,5	NAN	
25,701	0,8445	-341	NAN	
25,801	0,8445	-341,5	NAN	
25,901	0,8445	-342	NAN	
26,001	0,846	-342	NAN	
26,101	0,8655	-345,5	NAN	
26,201	0,891	-353	NAN	
26,301	0,9225	-363,5	NAN	
26,401	0,948	-374,5	NAN	
26,501	0,9825	-386,5	NAN	
26,601	1,0095	-398	NAN	
26,701	1,032	-408	NAN	
26,801	1,0545	-417,5	NAN	
26,901	1,074	-425	NAN	
27,001	1,086	-432,5	NAN	
27,101	1,101	-438,5	NAN	
27,201	1,1175	-445	NAN	
27,301	1,1325	-451	NAN	
27,401	1,1475	-457	NAN	
27,501	1,158	-462	NAN	
27,601	1,1685	-467	NAN	
27,701	1,1775	-471,5	NAN	
27,801	1,188	-475,5	NAN	
27,901	1,197	-479,5	NAN	
28,001	1,2075	-483	NAN	
28,101	1,2165	-486,5	NAN	
28,201	1,227	-490,5	NAN	
28,301	1,2375	-494	NAN	
28,401	1,248	-498,5	NAN	
28,501	1,2615	-502,5	NAN	
28,601	1,2735	-507	NAN	
28,701	1,287	-512	NAN	
28,801	1,299	-516	NAN	
28,901	1,3065	-519,5	NAN	
29,001	1,3125	-522,5	NAN	
29,101	1,3215	-526	NAN	
29,201	1,3335	-529	NAN	
29,301	1,3395	-532	NAN	
29,401	1,347	-535	NAN	
29,501	1,3545	-538	NAN	
29,601	1,3605	-540,5	NAN	
29,701	1,371	-544	NAN	
29,801	1,3815	-547	NAN	
29,901	1,386	-549,5	NAN	
30,001	1,3935	-552	NAN	
30,101	1,398	-554	NAN	
30,201	1,404	-556	NAN	
30,301	1,4085	-558	NAN	
30,401	1,4145	-560	NAN	
30,501	1,4235	-562,5	NAN	
30,601	1,434	-565	NAN	
30,701	1,437	-568	NAN	
30,801	1,44	-569,5	NAN	
30,901	1,4445	-571	NAN	
31,001	1,449	-572	NAN	
31,101	1,4505	-573	NAN	
31,201	1,4565	-575	NAN	
31,301	1,461	-576,5	NAN	
31,401	1,4655	-578	NAN	
31,501	1,47	-580	NAN	
31,601	1,4745	-581	NAN	
31,701	1,479	-583	NAN	
31,801	1,4865	-585	NAN	
31,901	1,4925	-587	NAN	
32,001	1,497	-588,5	NAN	
32,101	1,5	-590	NAN	
32,201	1,5045	-591,5	NAN	
32,301	1,512	-593	NAN	
32,401	1,512	-594,5	NAN	
32,501	1,518	-596	NAN	
32,601	1,521	-597	NAN	
32,701	1,5285	-598,5	NAN	
32,801	1,533	-600,5	NAN	
32,901	1,536	-602	NAN	
33,001	1,539	-603	NAN	
33,101	1,5435	-605	NAN	
33,201	1,548	-606	NAN	
33,301	1,554	-607,5	NAN	
33,401	1,56	-609,5	NAN	
33,501	1,5645	-611	NAN	
33,601	1,569	-612,5	NAN	
33,701	1,5735	-614	NAN	
33,801	1,578	-616	NAN	
33,901	1,584	-617	NAN	
34,001	1,5885	-619	NAN	
34,101	1,5945	-620,5	NAN	
34,201	1,6035	-623	NAN	
34,301	1,608	-625	NAN	
34,401	1,614	-626,5	NAN	
34,501	1,6185	-629	NAN	
34,601	1,6305	-631,5	NAN	
34,701	1,641	-634,5	NAN	
34,801	1,653	-638	NAN	
34,901	1,6575	-640,5	NAN	
35,001	1,6635	-642,5	NAN	
